sentence,label
不 懂 为什么 有人 说 不 好看  乘风破浪 相比 西游 伏妖 真的 是 好看 一万倍  在 贺岁 电影 中  唯一 一部 能 看 的 电影 就是 乘风破浪,1
密集 笑点 之后 戳 中泪点,1
很 好看,1
韩寒 的 电影 跟 他 的 小说 一样 ， 一直 笑 一直 笑 ， 却 意味深长 ， 不得不 喜欢 ~,1
和 父亲 ， 和 过去 和解 的 故事 ， 很 温暖 ， 不 做作 。,1
也许 有 很 明显 的 缺点 ， 但 不得不 说 这 是 贺岁 档 最好 的 电影 ， 和 爸妈 一起 看 并 不 觉得 尴尬 ， 叙事 也 算 完整 了 ， 内心 给 7.3 ， 五星 只为 拉 评分 。,1
不经意 间 就 被 逗笑 ~ 最大 的 惊喜,1
韩少 还是 很 有 才 的,1
故事 很 好看  好 怀旧  真真 笑 中 带泪  超哥 的 演技 真的   超有 感觉 的  彭于晏 的 胸肌 衣服 根本 遮不住 好 嘛  赵丽颖 戏份 不多 但 都 非常 精彩  眼神 好赞  那 一眼 中 的 情绪 有 责怪  坚强  原谅  坚定  真的 是 望 进 了 我 的 心里  生活 真的 不是 你 想象 的 理所当然  如果 给 你 机会 去 经历  你 就 再也不会 有 不解 和 怨愤 了  推荐,1
两部 西游记 都 睡 了 ， 这 一部 真不错,1
故事 一般 。 但是 当 电影 一 开始 ， 那个 开着 拉力赛 车 的 ， 名叫 徐太浪 的 人 一 出现 ， 在我心中 这 就是 满分 了 。 我 很 想念 你 ， 徐浪 。,1
有 逻辑 有 搞笑 ， 有 感动 有 惊喜 ， 17 年 春节 档 最好 的 电影,1
很棒 很棒 ， 全场 笑 不停 ， 剧情 也 是 很 不错 的 ， 非常 值得一看,1
怎么 说 ， 作为 普通 观众 ， 他 是否 抄袭 关 我 屁事 ， 但 至少 看 这部 电影 简单 里 幽默感 十足 ， 有 很多 笑点 ， 情节 至少 不 生硬 ， 属于 看 了 一遍 比较 心悦 但 不 值得 看 第二遍 的 电影 ， 但 就是 喜欢 韩寒 这种 风格 ！,1
你 说 人生 艳丽 我 没有 异议  你 说 人生 忧郁 我 不 言语  只有 默默 的 承受 这 一切  承受 数不尽 的 春来 冬去,1
好 ， 导演 进步 了,1
看到 这么 多人 没 看 就 给 一星 ， 只能 勉强 给 个 五星 了 ..,1
包袱 不算 深 、 笑点 蛮 多 的 、 观众 互动性 很 高 ！ 看 了 彩蛋 竟然 流泪 了 ， 寒寒 进步 咯 。,1
电影 很 不错 ， 全场 爆笑 不断,1
瑕不掩瑜,1
第一次 评价 ， 看不惯 那些 因为 女 特权 婊 。,1
彭于晏 男神,1
细节 令人感动 ， 笑 着 笑 着 又 想 哭 ， 想到 我 父亲 年轻 时 就是 正太 那样,1
给 里面 的 歌 五星 ， 老歌 总是 可以 戳 中 我 。  有种 香港 看 电影 的 感觉,1
虽然 有些 模式化 ， 但 我 觉得 还 不错 啊,1
好看,1
觉得 小花 最后 望 向 天空 的 那个 眼神 很 有戏 。 另外 ， 很 喜欢 彭于晏 。,1
对于 邓超 演 的 电影 ， 我 一向 评价 都 很 高 ， 这部 片子 讲述 两 父子 以 两兄弟 的 方式 得到 彼此 的 信任 。 经历 了 不 一样 的 父子情 和 兄弟情 。 好评 。,1
美感 满分 bgm 满分 父皇 也 棒极了 ！,1
彭于晏 和 邓超 的 对决 戏 ， 过瘾,1
没有 完整 看过 或是 看 了 个 预告片 听 了 主题歌 就 开 喷 的 热 评们 ， 请 一定 一定 一定 去 影院 看 这部 电影 ， 放下 姿态 地 ， 完整 地 ， 看 完 这部 电影 。,1
赞  感受 到 很多 韩寒 的 气息  电影 里 很多 期 情节 都 让 我 感同身受  和 以前 的 小说 一样  情节 不是 主菜  带来 的 感受 才 是 着重 表达 的 地方,1
在 喜剧 中 让 人 懂得 原谅 ， 原谅 的 不仅 是 父辈 ， 而且 也 是 自己 ， 曾经 不懂事 的 自己 ， 做过 很多 愚蠢 而 又 尴尬 的 事情 ， 看 完 片子 后 ， 明白 我们 那时 还 年轻 ， 那个 时代 还 年轻 ！ 学着 释怀 ， 学着 宽容 ， 学着 原谅 ！ 曾经 走过 的 路 都 是 一片 记忆 吧 ！ 和 往事 干杯 ， 和 曾经 的 自己 干杯 ！ 过好 当下 ， 珍惜 眼前 人 ！ 向前 看 ， 继续 努力 ！,1
既然 没看 的 人 能 打 一星 ， 我 这样 也 没 看 的 人 同样 有 权利 打 五星 吧,1
郭敬明 和 韩寒 真 不是 一个 级别 的 ！,1
韩寒 的 电影 总有 自己 的 风格 在 里面 ， 犹如 他 的 小说 。,1
没有 硬 升华 ， 没有 一定 要 讲 出 什么 大道理 ， 算 朴实 的 了 ， 温暖 的 作品 。 喜欢 金士杰 ［ 比心 ］,1
佩服 韩寒 的 才华 ， 充满 了 欢笑 和 温暖,1
不错 ， 韩寒 的 味道 ， 全为 怀旧 。 童年 的 快乐 ， 童年 的 戏谑 。,1
挺 用心 的 电影 ， 许多 开心 的 梗 ， 最后 的 打斗 拍 的 也 很 有 特色 ， 配乐 也 不错 ， 反正 看着 开心,1
一 谈到 时光 ， 总是 令人 感怀 。,1
韩寒 发布 两首 营销 歌 的 时候 ， 确实 有 很多 争议 。 尤其 是 第一首 ， 不过 两首歌 基本 对立 ， 表达 两种 相反 的 概念 ， 但 却 都 是 对 爱情 的 解释 。  宣传 海报 上 赵丽颖 的 眼睛 真是太 好看 了 。   这 电影 有 笑 点 有 故事 有 感情 。 如果 只是 抱 着 直 男癌 的 标签 去 黑 ， 未免太 多分 了 。   请问 在座 打一星 的 ： 你 特 么 去 电影院 看 了 吗 。,1
好看 ！ 豆瓣 的 各种 还 没 看 就 因为 其他 因素 打 低分 的 人 ， 简直 就是 在 特意 支持 豆瓣 被 政府 约谈,1
觉得 同期 电影 没有 这部 来得 好 ， 但 还是 想 看星爷 挂名 的 西游 2 。 给 5 星 的 原因 是 ， 那么 多 XX 刷 1 星 ， 我 就 挽救 1 颗 吧,1
豆瓣 喷子 真是 多 ， 电影 我 觉得 不错 ， 喷子 们 觉得 自己 什么 都 懂 别人 这样 那样 百般 不好 众多 缺点 ， 实际上 自己 除了 喷 啥 也 不会 ， 乘风破浪 我 觉得 挺 好看 的 。 多 给 一星 是 送给 喷子 的 。,1
和 ， 功夫瑜伽 大闹天竺 西游 降妖 ， 比起 ， 来 这 已经 是 非常 非常 非常 牛 逼 的 电影 啦 。 其他 三部 都 是 垃圾 中 的 垃圾 。 看 的 人 估计 都 有 被骗 的 感觉 。 请 大家 原谅我 说 的 这么 直接 。,1
韩寒 不会 让 我 失望,1
个人 看 了 ， 感觉 非常 有意思 。 是 部 非常 不错 的 电影 。 韩寒 的 电影 都 拍 的 挺 好 的 。 值得 点赞 ~ ~ ~,1
韩寒 ， 我 给 满分 ！ 没 办法 ， 谁 叫 我 这么 爱 你,1
7.5 分  较 合理,1
没 让 人 失望  这才 是 韩寒 电影 的 风格 ！,1
无厘头 的 浪漫主义 式 怀旧 ， 牵出 无奈 的 现实 ， 怀念 那个 慷慨激昂 对 未来 充满 向往 的 自己 。 主题曲 那明明 是 一首 撒娇 一般 的 情歌 ， 别扯 什么 男权 女权 。 最后 喜欢 那句 台词 ： 我 都 没到 谈 尊严 的 时候 ， 你 跟 我 谈 尊严 ？,1
春节 档 最好 的 一部 ， 全程 笑点 。,1
好看,1
无论 从 专业 电影 来 评论 这个 片子 怎么样   是否 如你所愿   作为 青春片 它 还是 比较 棒   况且  不论 韩寒 小说家 转 电影人 是否 地道   至少 故事 内核 比 很多 无聊 的 剧本 好 很多 好 吗   现在 中国 乃至 世界 最 缺什么 ？ 不是 技术   而是 好 故事 ( ￣ Д ￣ ) ﾉ 至少 这个 小说家 出身 的 韩寒 具有 这样 的 资本  剧本 是 王道,1
看 自己 的 电影 ， 打 自己 的 评分 ， 写 自己 的 影评 。 去 你 麻辣 隔壁 的 水军 无脑 黑 。,1
我最喜欢 片中 这句 台词 了 ： “ 都 是 小人物 ， 就 不要 说大话 了 ， 活着 就 好 。 ”,1
岳父 的 电影 无条件 五星 ， 越来越 喜欢 邓超 了 。,1
真的 超级 好看  不要 被 那些 故意 打 低分 的 人 骗 了 ！  好多 一星 的 甚至 没 看过 电影 。 。  台词 写 的 太赞 ！,1
笑点 与 感动 的 点 并存,1
很 好看 的 一部 剧 ， 很多 台词 都 令人 印象 深刻 ， 作为 一部喜剧 它 也 做到 了 让 全场 爆笑 的 效果 ， 有 时间 的话 想二刷 这部 电影 。,1
只 讲故事 ， 不谈 情怀 ， 剧情 紧凑 易懂 。 一分 给 邓超 ， 一分 给 彭于晏 ， 一分 给 赵丽颖 ， 一分 给 舒服 又 应景 的 配乐 ， 一分 给 此起彼伏 、 自然 舒适 而 又 不 尴尬 的 笑 点 。 说到底 ， 给 五分 ， 不 为 别的 ， 因为 全他 妈 靠 这部 电影 上映 ， 豆瓣 评分 才 强势 超越 熊出没 ！ 真他妈 拯救 贺岁 档 ！,1
我 觉得 评论 里 的 1 星 肯定 是 没有 看过 2017 春节 档 其他 影片  客观 说  虽然 有 一些 模仿 经典电影 的 情节  但 也 不至于 差到 一星 吧  故事 完整  有 哭 有 笑  评论 里 说 差过 郭敬明 的  我 真是 看不下去 了  年纪轻轻 就 瞎 了 ？,1
从头 笑 到 尾 ， 感动 之处 来 的 也 很 合适,1
是 挺 好看 的 ， 小花 是 真的 特别 美,1
仓猝 些 ， 油豆腐 中 的 一碟 上海 青 ， 应该 蛮多人 喜欢 吧,1
平静 温暖 。,1
邓超 回忆 一生 那段 的 叙事 手法 印象 深刻 ， 剧情 流畅 ， 演员 居然 全员 演技 在线 ， 这 都 不是 好 电影 ？ ？,1
超 预期,1
当下 中国 少有 的 好 电影 。 80 后 的 男人 们 一定 要 看 的 电影 。 关于 网络 上 有人 黑 什么 歧视 女性 嫌疑 ， 我 只 想 说 傻 逼 ！ 看 完 电影 就是 到 有没有 一点 歧视 了 。 （ 追加 ： 打一星 的 绝对 绝对 是 没有 看过 片子 的 喷子 ）,1
很 好看 ， 推荐 的 一部 电影,1
喜欢 ！ 明明 很 好看 ！,1
韩寒 一直 是 尊重 女性 爱护 女性 的 直 男癌 。,1
默默 支持 年少时 的 偶像,1
这个 世界 是 会 变 的,1
我家 在 甘肃 的 一个 镇子 上 ， 镇子 太 落后 ， 没有 电影院 。 今天 早晨 和 同学 坐车去 市里 ， 他 是 去 找 高中 喜欢 的 姑娘 的 ， 我 是 去 看 乘风破浪 的 ， 那 姑娘 今天 去 亲戚家 了 ， 于是 我 拉 我 那 同学 一起 去 看 乘风破浪 。 刚刚 散场 ， 我们 准备 找个 旅馆 住 下来 ， 等到 明天 ， 那 姑娘 就 回来 了 ， 找 完 女孩 ， 再 去 刷 一遍 乘风破浪 。 电影 很 好 ， 真的,1
看过 韩寒 的 两部 作品 了 ， 他 是 会 讲故事 的 导演 ， 影片 有 笑 点 ， 有 动人 之 处 ， 给 个 满分,1
挺不错 的 ， 不是 很 明白 有些 黑子 为什么 专门 为了 黑而 黑,1
豆瓣 评分 破七 了  棒棒 哒  好 电影 不会 被 黑子 水军 埋没 的  加油,1
贺岁 档 最 好看 一部,1
韩寒 的 片  看过 才 知道 啊,1
自 认为 我 的 笑 点 很 高 ， 但 还是 觉得 很 好笑 。  感觉 在 这个 档期 至少 可以 排 第一 。  至于 那些 喷直 男癌 的 打分 ， 大家 呵呵 一下 就 可以 了 。,1
推荐  如果 能 和 去过 的 父亲 走 一 走  就 能 原谅 他 现在 的 暴戾  如果 见见 早逝 的 母亲  这 一生 将 走 的 更 坚定 。,1
看过 了 ， 七八分 啊 ， 没 看过 打分 什么 心态 ？,1
韩寒 的 上 一部 电影 和 开 的 那么 多 餐厅 没有 一样 让 我 喜欢 ， 但是 这部 电影 不 一样 。 笑点 真的 铺满 ， 很 有意思 。 作为 春节 放松 心情 来说 ， 着实 不错 ~,1
挺 好 的 ， 给 个 五星 平衡 一下,1
不错 的 电影  也 很 冷 幽默  比 那些 无脑 喜剧 好看 多 了  就 结尾 太仓促  真的 很 不错,1
今晚 和 朋友 看 完 乘风破浪 我 意犹未尽 ， 该片 我 表示 从头 笑 到 尾 并 萦绕 着 满满的 感动 ， 当 你 细细 回想 其中 感情 越发 令人 动容 。 准备 二刷 细细 体会 ， 支持 乘风破浪 ， 真心 好 的 一部 电影 ， 也 是 我 看过 最 满意 的 一部 电影 。,1
看 完 久久 还 在 回味 ， 思索,1
有点 意思  算 良心 之作  春节 看 了 很 开心,1
好过 国内 的 一众 所谓 大 导演 了 ， 今年 贺岁 档有 这部 电影 知足 了,1
是 一个 值得纪念 的 日子 哟,1
没尿点,1
剧情 虽然 有点 扯   笑点 都 是 老 梗  可是 我乐 了 啊 哈哈哈哈  逗爷 开心 了  就 该 给 你 五星   ！ ！ ！,1
太 多 黑子 了 ， 必须 5 分 拉回来,1
讲述 了 一个 和解 的 故事 ， 不 做作 ， 不 骄矜 ， 淳朴 自然 ， 好看 ！ 那些 零点 后 不 看片 刷 0 分 的 黑评 ， 你们 的 良心 被 自己 的 欲望 吃了 。 对 一个 年轻 导演 而言 ， 那些 不负责任 的 黑评 太 残忍 太 丑陋 。 韩寒 ， 加油 ！,1
完整 的 故事  有 欢乐 有 温情  我 个人 是 喜欢 这部 电影 的,1
一个 狂野 的 梦 中 青春 的 另 一种 可能,1
？ ？ ？ 热评 这么 高 要求 这么 挑 的 吗   反正 我 看 的 那场 从头 笑 到 尾  其他 观众 也 是 离场 后 各种 说 好看 的,1
搞笑片 ， 笑点 不断 ， 依然 充斥 着 韩寒 的 文字 痞子 气息 。,1
赵丽颖 演 什么 像 什么 ！,1
比 想象 中好 很多 ， 和 家人 一起 去 看 的 ， 达到 了 我 想要 的 效果 ， 笑点 和 泪点 都 有 ， 剧情 也 可以 ， 演员 演技 在线 ， 过年 图一乐 ， 挺 好 的 。,1
全程无尿点 ， 气氛 很 欢乐 。 段子 并 不会 让 人 觉得 尴尬 。 作为 一个 女生 也 并 没有 发现 有直 男癌 的 问题 。 真实 水平 四星 ， 感觉 豆瓣 那么 多 差评 很 是 难以 理解 。 再加 一星 同情 分,1
看到 韩寒 满满的 诚意 ， 以及 他 的 努力 与 进步 。 影片 每个 笑点 都 让 我们 感同身受 而且 记忆 深刻 。 “ 在 这个 年代 ， 我 说 我想静静 ， 不会 有人 问 我 静静 是 谁 。 ” “ 你 他 妈 把 声带 落家 了 ？ ” “ 我们 都 是 小人物 。 ” 这才 是 我们 真正 想要 的 青春片 ， 我们 想要 的 韩寒 。 彭于晏 和 邓超 的 演技 太赞 。,1
春节 档 一股 清流 。 个人感觉 放在 暑期 档 是 最合适 的 。 电影 的 想法 很 浪漫 ！ 主演 们 除了 赵丽颖 有 一点点 演技 不 在线 之外 ， 其他 的 演员 们 都 发挥 了 自己 的 水平 。 至少 没有 尴尬 … … 推荐 … … 而且 我 看 的 那场 ， 没有 多少 熊孩子 哦 ~,1
超 喜欢 老 司机 开车 那段,1
这年头  什么 事情 都 变得 很 激进  人 的 怨气 一碰 即发  关于 “ 直男癌 ” 说  刚 开始 我 就 抱 着 不予 理会 态度  果然  事实证明 我 是 对 的  友情 亲情 爱情 作为 三条 线 贯穿 影片 始终  友情 是 义不容辞  亲情 是 互相理解  爱情 是 一诺 终生  此外  作为 贺岁 影片  笑料 也 是 必不可少 的  此片 的 笑料 在 不经意 间 一一 抛出  值得一看,1
有 机会 让 爸妈 看看,1
1 、 70 - 80 后 的 时代 共鸣  2 、 很 日常 ， 很 自然而然 的 喜剧效果 ， 甩出 邓超 自导 的 片子 几条 街 。 3 、 邓超 和 彭于晏 演技 很赞 ， 从 父子 不 和 ， 到 和 他 爹 成为 好兄弟 、 理解 他 爹 。 对 他妈的 情怀 ， 这个 很 令人感动 。 我 觉得 总分 值得 上 8 分及 以上 ， 如果 太低 不 排除 竞争对手 故意 拉低,1
一星 是 极端 ， 这行 太 复杂 。,1
看 完后 感觉 意犹未尽 ， 想二刷 。 关于 什么 直男癌 ， 电影 里面 没有 见到 。 其他 不说 什么 了 ， 唯一 想二刷 的 电影 还是 不错 的 。,1
好看,1
有 笑 有 泪 ， 幸亏 没错 过,1
虽然 选角 邓超 （ 浮夸 ） 、 赵丽颖 （ 木讷 ） 我 并 不 喜欢 ， 但 对 韩寒 的 作品 仍 有 期待 ， 年初三 走进 影院 。 观后感 ： 笑 中 有 爱 ， 好评 ～,1
我 觉得 这个 电影 拍得 很 感人 ， 选角 很棒 ， 同时 也 赋予 了 该 有 的 搞笑 和 时代感 。 豆瓣 上 评分 太低 ， 我 觉得 有点 过于 苛责 了 。,1
彭于晏 ^ _ ^,1
4 星 ， 多 打 一星 拉 平均 ， 为了 黑而 黑有 意义 。 真的 不错,1
很 用心  有 感触  就是 好 电影,1
我 总 觉得 有 什么 东西 在 等 着 我,1
我 觉得 比 后会无期 更好 看 啊 ， 为何 分数 反而 更 低 ? 而且 评论 里 有 很多 无脑 黑 和 跟风 黑 啊 ， 本来 我 想 打 3 分 的 ， 5 分 平衡 下 吧 ， 这 分数 有点 偏低 了,1
在 今年 的 贺岁片 中    乘风破浪 绝对 力压 其他 几部 作品   独特 的 小 情怀   相对 突出 的 人物 演技   邓超 的 演技 体现 出 很多 情感 上 的 起伏   我 喜欢,1
中 二 热血 的 儿子 因为 一次 生死 穿越 理解 了 中 二 热血 的 父亲 ， 见到 了 向往已久 的 母亲 ， 虽然 没有 改变 人生 的 轨迹 ， 但 改变 了 人生 的 态度 ， 很 适合 过年 观看 ， 契合 贺岁 的 氛围 。  全片 故事 叙述 流畅 ， 笑点 自然 ， 演员 演技 不 做作 ， 真的 很 适合 全家 一起 观看 。,1
很 喜欢 很 喜欢 ！ 演员 很 喜欢 ， 导演 很 喜欢 ， 不 知道 什么 时候 开始 很 喜欢 这种 忧中 带 喜 ， 喜中 带 忧 的 剧情,1
好看 ， 我 很 不 懂 那些 没 看过 就 恶意 刷 一分 的 人 ， 本来 想 给 四分 ， 直接 五分 。,1
文学 上 的 郭敬明 跟 韩寒 说不清 谁 更好 ， 但是 作为 导演 的 韩寒 确实 给 了 我们 一个 惊喜 。 太浪 的 搞笑 中 透露 的 悲伤 ， 正太 的 逗 逼 中 透露 的 忠义 ， 小花 的 嬉笑 中 透露 的 深情 ， 种种 童年 的 记忆 ， 如 一杯 美酒 让 人 沉迷 ， 回味无穷 ， 春节 档中 无可争议 的 第一,1
我 只 想 说 ， 值得 二刷 ， 弥补 一些 遗憾,1
平淡 的 表达方式 ， 没有 那么 多 蒙太奇 切碎 打乱 的 镜头 让 人 头晕 脑胀 ， 简单 但是 干净 。 是 我 喜欢 的 那种 文艺片 ， 可以 反思 很多 的 电影 。 好看 。,1
以前 只 看 豆瓣 不 评分 ， 这次 看 完 电影 回头 看 影评 真 不能 忍 了 ， 黑子 太 猖狂 。 喜剧 里 ， 给 8 - 9 分 一点 都 不过 。,1
较 《 后会无期 》 有 不少 进步 了 ， 笑点 挺 多 的 ， 故事 也 讲 完整 了 ， 画面 也 不错 ， 赵丽颖 真的 是 美 啊 ， 3.5 星 吧 ， 宽容一点 可以 去 到 4 星 ， 但 在 同行 的 衬托 下 ， 我 给 5 个星 ， 至少 ， 这 还是 个 电影 。,1
我 单纯 的 就是 喜欢 。 电影 四星 ， 另外 一星加 在 看不惯 没 看 电影 就 无脑 一星 的 人 。 就 酱 。,1
李荣浩 的 第一部 电影,1
虽然 故事 结构 和 新 难兄难弟 雷同 ， 部分 梗 也 有 相似之处 ， 但是 这 仍 不 妨碍 成为 贺岁 档里 最 有 情节 内涵 的 一部 电影 。 一部 让 人 开心 的 同时 又 有 一种 淡淡的 忧伤 在 里面 。,1
第一次 看 韩寒 的 电影 ， 看 完竟 这么 符合 我 的 口味 ， 三位 演员 也 选 的 这么 好 ， 102 分钟 看 完 意犹未尽 ， 时间 太短 ， 期待 三位 演员 与 导演 能 再次 合作 ， 一定 贡献 票房 。 祝 大家 新 的 一年 乘风破浪 ！ 乘风破浪 ， 值得一看 ！,1
反正 我 是 没 看出 什么 直男癌  我 觉得很有 韩寒 风格  不 做作,1
就 喜欢 腻 腻 的 味道,1
不错,1
我 想 电影 主要 探讨 了 两个 话题 ， 一个 是 每个 小人物 心中 也 都 有 一个 自己 的 江湖 ， 一个 是 亲情 间或 人 与 人间 的 相互理解 。 尤其 后者 很 感人 。 韩寒 已经 形成 自己 的 风格 ， 整个 电影 氛围 和 《 后会无期 》 很 相似 ， 一种 再见 无期 的 绝望 感 。 走出 影院 ， 我 竟然 久久 还 在 那个 伤感 的 情绪 中,1
喜欢 彭于晏 ( * ≧ ω ≦ ) ， 人物 面部 表情 演 的 很 不错 ， 有点儿 心疼 六一 ， 此外 就是 开始 的 风景 拍摄 挺美 哒 ( * ≧ ω ≦ ),1
一部 认认真真 讲故事 ， 老老实实 拍 的 电影 。 小花 是 我 在 看 完 乘风破浪 后 最 念念不忘 的 人物 。,1
韩寒 的 梗 挺好玩 的 ， 很 生活 很 容易 接到 梗 很 好笑 ， 全场 反应 也 是 爆笑 不断 ， 这 对 国内 喜剧电影 来说 已经 很 好了吧 ！ 所以 给 高分 ， 而且 邓超 彭于晏 演 的 很 好 ， 有点 本色 出演 了 嘛 哈哈,1
“ 这个 世界 是 不变 的 ！ ” 总 觉得 韩少 写 的 就是 成人 的 童话 。,1
很 感人 的 电影 ， 应该 会二刷 ， 演员 选 的 都 不错 。,1
豆瓣 的 评分 现在 有点 低 了 ， 我 觉得 这部 电影 还是 可以 看 的 ， 充满 怀旧 ， 喜欢 80 年代,1
出乎意料 的 惊喜 ， 韩寒 永远 在 讲述 他 的 国 ， 没关系 ， 他们 永远 能 戳 中 一群 人 的 G 点 ， 因为 他 的 那个 小国 ， 也 是 很多 人 内心 不愿 被 改变 的 小国 。,1
讲道理 这部 片子 算得 上 春节 档 的 良心 电影 了 ， 打一星 的 我 敢 说 90 % 都 是 水军,1
乘风破浪 ， 笑 中 带泪 。,1
